,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
25,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4120.6,860.2,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4353.2,1234.9,898.3,0,no routes possible to this cinema,,,,,524.9,2020.4,Alfeld (Leine),POINT (9.806379772543456 51.969760314937915),2240.413576797572,2396.523550940616,,,0.5815957751154239,0.5505199740284425,,,,foot,2020.4,car,2100.0,49.03654807552298,foot,2020.4,car,2220.0,49.00303225213636,foot,2020.4,car,,,,,,2020.4,2020.4,2020.4,2020.4000000000003,9440.8,no,yes,9440.8,no,yes,9440.8,no,yes,9440.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
26,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldFöhrsterStraße_15.csv,4032.5,1235.6,576.9,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_18.csv,4353.9,1235.6,898.3,0,no routes possible to this cinema,,,,,473.2,2021.1,Alfeld (Leine),POINT (9.806477480450068 51.96889136608503),2317.9981402271765,2475.7797772923886,,,0.6139565473756698,0.5686349657301244,,,,foot,2021.1,car,2220.0,44.9473031618103,foot,2021.1,car,2220.0,49.01123130986012,foot,2021.1,car,,,,,,2021.1,2021.1,2021.1,2021.0999999999997,9442.2,no,yes,9442.2,no,yes,9442.2,no,yes,9442.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
27,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldHannoverscheStraße_15.csv,4112.0,1315.1,576.9,0,Kinowelt Alfeld_AlfeldHannoverscheStraße_18.csv,4433.4,1315.1,898.3,0,no routes possible to this cinema,,,,,551.5,2100.6,Alfeld (Leine),POINT (9.805383776307744 51.97045565324015),2216.0293505692152,2368.908002865745,,,0.5760963041988679,0.5343321159529357,,,,foot,2100.6,car,2220.0,46.011673151750976,foot,2100.6,car,2220.0,49.9255650290973,foot,2100.6,car,,,,,,2100.6,2100.6,2100.6,2100.6,9601.2,no,yes,9601.2,no,yes,9601.2,no,yes,9601.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
28,Kinowelt Alfeld,Kinowelt Alfeld_HoheWarte_15.csv,6847.9,3879.4,448.5,1,Kinowelt Alfeld_HoheWarte_18.csv,7488.9,3170.6,178.3,1,no routes possible to this cinema,,,,,597.8,3818.5,Alfeld (Leine),POINT (9.769600200000001 51.98710140000001),3764.6473125190296,3790.0161152571695,,,0.5534566969811431,0.5060844870751605,,,,foot,3818.5,car,2520.0,63.20039720206194,foot,3818.5,car,4140.0,44.71818291070785,foot,3818.5,car,,,,,,3818.5,3818.5,3818.5,3818.5,13037.0,no,yes,13037.0,no,yes,13037.0,no,yes,13037.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
29,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAlterFriedhof_15.csv,752.0,513.7,178.3,0,Kinowelt Alfeld_AlfeldAlterFriedhof_18.csv,752.0,513.7,178.3,0,Kinowelt Alfeld_AlfeldAlterFriedhof_21.csv,752.0,513.7,178.3,0.0,383.9,1138.7,Alfeld (Leine),POINT (9.833843632220995 51.99492890257974),1135.3430958360973,984.9431069874114,,2256.0,1.3097647699300683,1.3097647699300683,1.3097647699300683,1.3097647699300683,1872.1,transit,752.0,car,60.0,92.02127659574468,transit,752.0,car,60.0,92.02127659574468,transit,752.0,car,60.0,92.02127659574468,180.0,92.02127659574468,0.0,752.0,752.0,752.0,752.0,6904.0,no,yes,6904.0,no,yes,6904.0,no,yes,6904.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
30,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBergstraße_15.csv,1115.4,348.0,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_18.csv,1115.4,348.0,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_21.csv,2418.9,2060.6,178.3,0.0,421.8,2117.5,Alfeld (Leine),POINT (9.85875884569153 51.976006956071025),2634.1215305246524,2692.721632081438,,4649.700000000001,2.414130923508551,2.414130923508551,1.113200889694257,1.9804875789037863,4227.900000000001,transit,1115.4,car,360.0000000000001,67.72458310919849,transit,1115.4,car,360.0000000000001,67.72458310919849,foot,2117.5,car,180.0,92.5586010169912,900.0000000000002,76.00258907846272,0.0,1115.4,1115.4,2117.5,1449.4333333333334,7630.8,no,yes,7630.8,no,yes,9635.0,no,yes,8298.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
31,Kinowelt Alfeld,Kinowelt Alfeld_GodenauKolonie_15.csv,3138.6,170.1,448.5,1,Kinowelt Alfeld_GodenauKolonie_18.csv,6429.6,2111.3,178.3,1,no routes possible to this cinema,,,,,561.5,4375.2,Alfeld (Leine),POINT (9.77220954731503 52.025695066609025),5639.410199925703,5525.205729879088,,,1.7604045529468832,0.8593389526376582,,,,transit,3138.6,car,2520.0,19.70942458420952,foot,4375.2,car,4140.0,35.610302351623744,foot,4375.2,car,,,,,,3138.6,4375.2,4375.2,3963.0,11677.2,no,yes,14150.4,no,yes,14150.4,no,yes,13326.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
32,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAmHeitkamp_15.csv,853.3,615.0,178.3,0,Kinowelt Alfeld_AlfeldAmHeitkamp_18.csv,853.3,615.0,178.3,0,Kinowelt Alfeld_AlfeldAmHeitkamp_21.csv,853.3,615.0,178.3,0.0,389.7,1091.2,Alfeld (Leine),POINT (9.84214884551809 51.987908335771635),1227.4084768309378,1193.7168135223014,,2559.9,1.398941537000236,1.398941537000236,1.398941537000236,1.398941537000236,2170.2,transit,853.3,car,60.0,92.9684753310676,transit,853.3,car,60.0,92.9684753310676,transit,853.3,car,60.0,92.9684753310676,180.0,92.9684753310676,0.0,853.3,853.3,853.3,853.2999999999998,7106.6,no,yes,7106.6,no,yes,7106.6,no,yes,7106.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
33,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._15.csv",853.1,85.7,407.4,0,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._18.csv",853.1,85.7,407.4,0,"Kinowelt Alfeld_Alfeld(Leine),Gebrüder-Woge-Str._21.csv",2683.5,2325.2,178.3,0.0,448.1,2379.9,Alfeld (Leine),POINT (9.863610048581641 51.97463270161598),3000.5833159385584,3057.9796728143824,,4389.7,3.584550079491715,3.584550079491715,1.1395489744044651,2.7695497111292986,3941.6,transit,853.1,car,360.00000000000006,57.80096120032821,transit,853.1,car,360.00000000000006,57.80096120032821,foot,2379.9,car,180.0,93.2923420905534,900.0000000000001,69.63142149706994,0.0,853.1,853.1,2379.9,1362.0333333333335,7106.2,no,yes,7106.2,no,yes,10159.8,no,yes,8124.0666666666675,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
34,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4579.3,1318.9,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4811.9,1693.6,898.3,0,no routes possible to this cinema,,,,,546.8,2479.1,Alfeld (Leine),POINT (9.799187315853887 51.96553052675657),2909.562384525496,3061.580898718368,,,0.6685696282659725,0.6362519792012237,,,,foot,2479.1,car,2100.0,54.14146266896688,foot,2479.1,car,2220.0,53.864377896465015,foot,2479.1,car,,,,,,2479.1,2479.1,2479.1,2479.1,10358.2,no,yes,10358.2,no,yes,10358.2,no,yes,10358.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
35,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBreslauerStraße_15.csv,6562.0,2120.4,1861.6,0,Kinowelt Alfeld_AlfeldBreslauerStraße_18.csv,6562.0,2120.4,1861.6,2,no routes possible to this cinema,,,,,538.9,2315.0,Alfeld (Leine),POINT (9.801812002594769 51.967545712678934),2622.1384180242603,2774.6039691420224,,,0.4228290108415151,0.4228290108415151,,,,foot,2315.0,car,2580.0,60.682718683328254,foot,2315.0,car,2580.0,60.682718683328254,foot,2315.0,car,,,,,,2315.0,2315.0,2315.0,2315.0,10030.0,no,yes,10030.0,no,yes,10030.0,no,yes,10030.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
36,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4740.6,1480.2,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4973.2,1854.9,898.3,0,no routes possible to this cinema,,,,,550.3,2640.4,Alfeld (Leine),POINT (9.798734519736064 51.96530428809099),2948.3191734361662,3100.059905430539,,,0.6539383000950383,0.6233531539915023,,,,foot,2640.4,car,2100.0,55.70180989748134,foot,2640.4,car,2220.0,55.36073353173007,foot,2640.4,car,,,,,,2640.4,2640.4,2640.4,2640.4,10680.8,no,yes,10680.8,no,yes,10680.8,no,yes,10680.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
37,Kinowelt Alfeld,Kinowelt Alfeld_Wispenstein_15.csv,947.0,179.6,407.4,0,Kinowelt Alfeld_Wispenstein_18.csv,947.0,179.6,407.4,0,Kinowelt Alfeld_Wispenstein_21.csv,2587.4,2229.1,178.3,0.0,438.7,2286.0,Alfeld (Leine),POINT (9.861788944111325 51.97509818373783),2865.4983836230267,2923.587957207017,,4481.4,3.087210092087663,3.087210092087663,1.129932734485204,2.434784306220177,4042.7,transit,947.0,car,360.0,61.98521647307286,transit,947.0,car,360.0,61.98521647307286,foot,2286.0,car,180.0,93.04320939939709,900.0,72.3378807818476,0.0,947.0,947.0,2286.0,1393.3333333333333,7294.0,no,yes,7294.0,no,yes,9972.0,no,yes,8186.666666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
38,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._15.csv",792.6,554.3,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._18.csv",792.6,554.3,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._21.csv",792.6,554.3,178.3,0.0,397.5,1179.4,Alfeld (Leine),POINT (9.83328615 51.995415799999996),1159.6637903288658,1004.69251898082,,2377.8,1.2675908642200604,1.2675908642200604,1.2675908642200604,1.2675908642200604,1980.3,transit,792.6,car,60.000000000000114,92.42997728993186,transit,792.6,car,60.000000000000114,92.42997728993186,transit,792.6,car,60.000000000000114,92.42997728993186,180.00000000000034,92.42997728993186,0.0,792.6,792.6,792.6,792.6,6985.2,no,yes,6985.2,no,yes,6985.2,no,yes,6985.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
39,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldFöhrsterStraße_15.csv,4045.3,1248.4,576.9,0,Kinowelt Alfeld_AlfeldFöhrsterStraße_18.csv,4366.7,1248.4,898.3,0,no routes possible to this cinema,,,,,464.2,2033.9,Alfeld (Leine),POINT (9.80828000670193 51.96829420894312),2312.717676963161,2474.177985832912,,,0.611617923474875,0.5666013204096714,,,,foot,2033.9,car,2220.0,45.12149902355821,foot,2033.9,car,2220.0,49.16069342982114,foot,2033.9,car,,,,,,2033.9,2033.9,2033.9,2033.9000000000003,9467.8,no,yes,9467.8,no,yes,9467.8,no,yes,9467.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
40,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldDohnserSchule_15.csv,3919.7,1242.8,576.9,0,Kinowelt Alfeld_AlfeldDohnserSchule_18.csv,6479.2,2037.6,1861.6,2,no routes possible to this cinema,,,,,537.3,2403.0,Alfeld (Leine),POINT (9.800416889798399 51.96713858344907),2715.838704857912,2866.8178647727354,,,0.7313870614518294,0.4424647895994468,,,,foot,2403.0,car,2100.0,46.42447126055565,foot,2403.0,car,2580.0,60.18026916903322,foot,2403.0,car,,,,,,2403.0,2403.0,2403.0,2403.0,10206.0,no,yes,10206.0,no,yes,10206.0,no,yes,10206.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
41,Kinowelt Alfeld,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._15.csv",809.0,570.7,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._18.csv",809.0,570.7,178.3,0,"Kinowelt Alfeld_Alfeld(Leine),Dr.-Jansen-Str._21.csv",809.0,570.7,178.3,0.0,403.0,1195.8,Alfeld (Leine),POINT (9.833731842240603 51.9955976305105),1193.0509541960546,1039.0352002220982,,2427.0,1.2843451177034588,1.2843451177034588,1.2843451177034588,1.2843451177034588,2024.0,transit,809.0,car,60.0,92.58343634116191,transit,809.0,car,60.0,92.58343634116191,transit,809.0,car,60.0,92.58343634116191,180.0,92.58343634116191,0.0,809.0,809.0,809.0,809.0,7018.0,no,yes,7018.0,no,yes,7018.0,no,yes,7018.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
42,Kinowelt Alfeld,Kinowelt Alfeld_EimsenGasthofKnust_15.csv,450.4,212.1,178.3,0,Kinowelt Alfeld_EimsenGasthofKnust_18.csv,450.4,212.1,178.3,0,Kinowelt Alfeld_EimsenGasthofKnust_21.csv,821.7,523.4,178.3,0.0,149.9,565.0,Alfeld (Leine),POINT (9.822732232768955 51.99413867798094),852.4753594047183,689.1484280604079,,1722.5,1.530080879352593,1.530080879352593,0.8386861726425798,1.299615977115922,1572.6,transit,450.4,car,60.0,86.6785079928952,transit,450.4,car,60.0,86.6785079928952,foot,565.0,car,120.0,85.39612997444323,240.0,86.25104865341122,0.0,450.4,450.4,565.0,488.59999999999997,6300.8,yes,yes,6300.8,yes,yes,6530.0,yes,yes,6377.2,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes
43,Kinowelt Alfeld,Kinowelt Alfeld_Langenholzen_15.csv,1070.9,303.5,407.4,0,Kinowelt Alfeld_Langenholzen_18.csv,1070.9,303.5,407.4,0,Kinowelt Alfeld_Langenholzen_21.csv,2802.2,2443.9,178.3,0.0,480.8,2736.0,Alfeld (Leine),POINT (9.86894699264437 51.972592742531155),3429.9767039450085,3488.777137116843,,4944.0,3.257799175569001,3.257799175569001,1.2450136097055324,2.586870653614511,4463.2,transit,1070.9,car,360.0000000000001,66.38341581847044,transit,1070.9,car,360.0000000000001,66.38341581847044,foot,2736.0,car,179.99999999999957,93.57647562629364,899.9999999999998,75.44776908774483,0.0,1070.9,1070.9,2736.0,1625.9333333333334,7541.8,no,yes,7541.8,no,yes,10872.0,no,yes,8651.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
44,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBreslauerStraße_15.csv,6376.2,1934.6,1861.6,0,Kinowelt Alfeld_AlfeldBreslauerStraße_18.csv,6376.2,1934.6,1861.6,2,no routes possible to this cinema,,,,,517.8,2141.9,Alfeld (Leine),POINT (9.804633207135309 51.969336339362826),2347.198679724064,2501.014918283721,,,0.392242231781268,0.392242231781268,,,,foot,2141.9,car,2580.0,59.537028324080175,foot,2141.9,car,2580.0,59.537028324080175,foot,2141.9,car,,,,,,2141.9,2141.9,2141.9,2141.9,9683.8,no,yes,9683.8,no,yes,9683.8,no,yes,9683.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
45,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAntoniplatz_15.csv,670.3,432.0,178.3,0,Kinowelt Alfeld_AlfeldAntoniplatz_18.csv,670.3,432.0,178.3,0,Kinowelt Alfeld_AlfeldAntoniplatz_21.csv,696.9,398.6,178.3,0.0,231.3,321.0,Alfeld (Leine),POINT (9.824103972180259 51.99174909872189),579.2326243957312,411.57020121528666,,2037.5,0.6140089530289224,0.6140089530289224,0.5905728242434878,0.6061969101004443,1806.2,foot,321.0,car,60.0,91.04878412651053,foot,321.0,car,60.0,91.04878412651053,foot,321.0,car,119.99999999999989,82.78088678433063,239.9999999999999,88.29281834578389,0.0,321.0,321.0,321.0,321.0,6042.0,yes,yes,6042.0,yes,yes,6042.0,yes,yes,6042.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
46,Kinowelt Alfeld,Kinowelt Alfeld_WarzenFriedhof_15.csv,6677.3,3708.8,448.5,1,Kinowelt Alfeld_WarzenFriedhof_18.csv,7318.3,3000.0,178.3,1,no routes possible to this cinema,,,,,551.3,3693.3,Alfeld (Leine),POINT (9.76728031429524 51.987431029776175),3924.675399709866,3948.418820975153,,,0.5913196682753736,0.5395267782101243,,,,foot,3693.3,car,2520.0,62.26019498899256,foot,3693.3,car,4140.0,43.4294849896834,foot,3693.3,car,,,,,,3693.3,3693.3,3693.3,3693.3000000000006,12786.6,no,yes,12786.6,no,yes,12786.6,no,yes,12786.600000000002,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
47,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldHotelWaldlust_15.csv,453.5,155.2,178.3,0,Kinowelt Alfeld_AlfeldHotelWaldlust_18.csv,453.5,155.2,178.3,0,Kinowelt Alfeld_AlfeldHotelWaldlust_21.csv,453.5,155.2,178.3,0.0,263.7,803.5,Alfeld (Leine),POINT (9.820526818303623 51.98006427053932),768.636654474724,937.0481709613642,,1360.5,2.066258370366845,2.066258370366845,2.066258370366845,2.066258370366845,1096.8,transit,453.5,car,120.0,73.53914002205072,transit,453.5,car,120.0,73.53914002205072,transit,453.5,car,120.0,73.53914002205072,360.0,73.53914002205072,0.0,453.5,453.5,453.5,453.5,6307.0,yes,yes,6307.0,yes,yes,6307.0,yes,yes,6307.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
48,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldAndenSteinköpfen_15.csv,4592.6,1332.2,1160.4,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_18.csv,4825.3,1707.0,898.3,0,Kinowelt Alfeld_AlfeldAndenSteinköpfen_21.csv,2264.0,1753.3,390.7,0.0,548.5,2492.4,Alfeld (Leine),POINT (9.798996782355559 51.96541212607471),2927.93837601233,3079.879473546599,,11681.9,0.670617835985411,0.6382773037006194,1.3603707922025614,0.8897553106295306,11133.4,foot,2492.4,car,2100.0,54.27426729956888,foot,2492.4,car,2220.0,53.99249787577975,transit,2264.0,car,120.0,94.69964664310956,4440.0,67.65547060615272,0.0,2492.4,2492.4,2264.0,2416.266666666667,10384.8,no,yes,10384.8,no,yes,9928.0,no,yes,10232.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
49,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldBergstraße_15.csv,1026.1,258.7,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_18.csv,1026.1,258.7,407.4,0,Kinowelt Alfeld_AlfeldBergstraße_21.csv,2549.4,2191.1,178.3,0.0,439.7,2248.0,Alfeld (Leine),POINT (9.860780474504516 51.975893805629205),2764.532295873204,2819.976137593989,,4601.6,2.7482468936692226,2.7482468936692226,1.1061332617847293,2.2008756830410583,4161.900000000001,transit,1026.1,car,360.0,64.91570022414969,transit,1026.1,car,360.0,64.91570022414969,foot,2248.0,car,180.0,92.93951518004238,900.0,74.25697187611392,0.0,1026.1,1026.1,2248.0,1433.3999999999999,7452.2,no,yes,7452.2,no,yes,9896.0,no,yes,8266.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
50,Kinowelt Alfeld,Kinowelt Alfeld_AlfeldSparkasse_15.csv,453.0,214.7,178.3,0,Kinowelt Alfeld_AlfeldSparkasse_18.csv,453.0,214.7,178.3,0,Kinowelt Alfeld_AlfeldSparkasse_21.csv,795.0,496.7,178.3,0.0,158.8,538.3,Alfeld (Leine),POINT (9.8231664 51.99382205),813.9237262955987,648.9905721308401,,1701.0,1.4326502696045034,1.4326502696045034,0.8163403423029435,1.22721362717065,1542.2,transit,453.0,car,60.0,86.75496688741721,transit,453.0,car,60.0,86.75496688741721,foot,538.3,car,120.0,84.90566037735849,240.0,86.13853138406431,0.0,453.0,453.0,538.3,481.43333333333334,6306.0,yes,yes,6306.0,yes,yes,6476.6,yes,yes,6362.866666666667,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
